year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2015,"LaSalle County, IL","05000US17099",14386.0,109287.0,14386.0,1109.0,109287.0,431.0
2013,"Surry County","05000US37171",14383.0,72392.0,14383.0,1078.0,72392.0,252.0
2014,"Lebanon County, PA","05000US42075",14379.0,131886.0,14379.0,1157.0,131886.0,417.0
2014,"Surry County","05000US37171",14367.0,72390.0,14367.0,1125.0,72390.0,314.0
2014,"Cullman County","05000US01043",14354.0,79581.0,14354.0,1315.0,79581.0,228.0
2013,"Daviess County","05000US21059",14340.0,94413.0,14340.0,1194.0,94413.0,378.0
2013,"Sampson County","05000US37163",14337.0,62768.0,14337.0,1180.0,62768.0,261.0
2014,"Naguabo Municipio","05000US72103",14331.0,26792.0,14331.0,1076.0,26792.0,60.0
2013,"Wayne County","05000US18177",14326.0,65865.0,14326.0,1052.0,65865.0,321.0
2014,"Van Buren County","05000US26159",14326.0,74634.0,14326.0,977.0,74634.0,275.0
2015,"Harrisonburg city","05000US51660",14326.0,44091.0,14326.0,1059.0,44091.0,520.0
2014,"Howard County","05000US18067",14309.0,81599.0,14309.0,1147.0,81599.0,283.0
2014,"Wood County","05000US54107",14296.0,85080.0,14296.0,1043.0,85080.0,356.0
2013,"Peñuelas Municipio","05000US72111",14281.0,23672.0,14281.0,790.0,23672.0,94.0
2015,"Iberia Parish","05000US22045",14277.0,72872.0,14277.0,1507.0,72872.0,254.0
2013,"Frederick County, MD","05000US24021",14264.0,232161.0,14264.0,1239.0,232161.0,469.0
2015,"Pike County","05000US21195",14256.0,62259.0,14256.0,1157.0,62259.0,256.0
2015,"Spalding County","05000US13255",14238.0,62595.0,14238.0,1492.0,62595.0,305.0
2013,"Kent County, RI","05000US44003",14228.0,163926.0,14228.0,1225.0,163926.0,294.0
2014,"Indiana County","05000US42063",14223.0,82870.0,14223.0,935.0,82870.0,570.0
2015,"Edgecombe County","05000US37065",14210.0,54041.0,14210.0,1090.0,54041.0,200.0
2015,"Johnson County, IN","05000US18081",14205.0,142977.0,14205.0,1444.0,142977.0,297.0
2015,"Surry County","05000US37171",14195.0,72020.0,14195.0,1193.0,72020.0,265.0
2013,"Saratoga County, NY","05000US36091",14192.0,216906.0,14192.0,1258.0,216906.0,507.0
2013,"Rutherford County","05000US37161",14188.0,65988.0,14188.0,1453.0,65988.0,253.0
2013,"Harrisonburg city","05000US51660",14188.0,42330.0,14188.0,832.0,42330.0,625.0
2015,"Allegan County, MI","05000US26005",14185.0,111582.0,14185.0,1201.0,111582.0,246.0
2014,"Ascension Parish, LA","05000US22005",14179.0,111038.0,14179.0,1370.0,111038.0,406.0
2015,"Indiana County","05000US42063",14176.0,81959.0,14176.0,795.0,81959.0,392.0
2014,"LaSalle County, IL","05000US17099",14175.0,109636.0,14175.0,1168.0,109636.0,425.0
2015,"White County","05000US05145",14175.0,74765.0,14175.0,1151.0,74765.0,447.0
2014,"Spalding County","05000US13255",14157.0,62723.0,14157.0,1563.0,62723.0,422.0
2015,"Rockdale County","05000US13247",14155.0,85887.0,14155.0,1578.0,85887.0,281.0
2015,"Lincoln Parish","05000US22061",14146.0,44103.0,14146.0,1125.0,44103.0,553.0
2014,"DeKalb County","05000US01049",14128.0,70247.0,14128.0,1555.0,70247.0,172.0
2015,"Sevier County","05000US47155",14128.0,92448.0,14128.0,1381.0,92448.0,253.0
2014,"Peñuelas Municipio","05000US72111",14121.0,23188.0,14121.0,888.0,23188.0,98.0
2015,"Lafourche Parish","05000US22057",14117.0,95143.0,14117.0,1003.0,95143.0,377.0
2013,"Ross County","05000US39141",14097.0,71504.0,14097.0,1248.0,71504.0,412.0
2015,"Marathon County, WI","05000US55073",14095.0,133258.0,14095.0,1226.0,133258.0,302.0
2014,"Harrisonburg city","05000US51660",14087.0,43328.0,14087.0,1028.0,43328.0,767.0
2014,"Añasco Municipio","05000US72011",14084.0,28796.0,14084.0,1134.0,28796.0,56.0
2015,"Rankin County, MS","05000US28121",14067.0,140743.0,14067.0,1586.0,140743.0,673.0
2013,"Oconee County","05000US45073",14067.0,73671.0,14067.0,1226.0,73671.0,215.0
2013,"Christian County","05000US21047",14054.0,68709.0,14054.0,1200.0,68709.0,468.0
2015,"Naguabo Municipio","05000US72103",14051.0,26738.0,14051.0,1141.0,26738.0,55.0
2015,"Loudoun County, VA","05000US51107",14047.0,349280.0,14047.0,1733.0,349280.0,391.0
2014,"Sevier County","05000US47155",14033.0,91371.0,14033.0,1541.0,91371.0,268.0
2015,"Van Buren County","05000US26159",14029.0,74517.0,14029.0,1034.0,74517.0,183.0
2015,"Bonneville County, ID","05000US16019",14025.0,106406.0,14025.0,1316.0,106406.0,299.0
2015,"Napa County, CA","05000US06055",14020.0,136712.0,14020.0,1424.0,136712.0,436.0
2015,"Chaves County","05000US35005",14013.0,63966.0,14013.0,1372.0,63966.0,578.0
2014,"Christian County","05000US21047",14007.0,68766.0,14007.0,1319.0,68766.0,411.0
2014,"Chaves County","05000US35005",14006.0,64016.0,14006.0,1229.0,64016.0,554.0
2015,"Añasco Municipio","05000US72011",13997.0,28484.0,13997.0,1070.0,28484.0,60.0
2013,"DeKalb County","05000US01049",13966.0,70265.0,13966.0,1754.0,70265.0,215.0
2015,"Cattaraugus County","05000US36009",13954.0,76421.0,13954.0,841.0,76421.0,325.0
2013,"Lebanon County, PA","05000US42075",13950.0,130881.0,13950.0,1134.0,130881.0,411.0
2014,"Napa County, CA","05000US06055",13948.0,135571.0,13948.0,1149.0,135571.0,519.0
2015,"Quebradillas Municipio","05000US72115",13928.0,25118.0,13928.0,982.0,25118.0,128.0
2015,"Guadalupe County, TX","05000US48187",13924.0,141379.0,13924.0,1334.0,141379.0,275.0
2013,"Orocovis Municipio","05000US72107",13915.0,23053.0,13915.0,892.0,23053.0,82.0
2014,"Oconee County","05000US45073",13902.0,73921.0,13902.0,1411.0,73921.0,195.0
2014,"Hamilton County, IN","05000US18057",13901.0,287847.0,13901.0,1649.0,287847.0,353.0
2014,"Loíza Municipio","05000US72087",13899.0,28997.0,13899.0,1051.0,28997.0,52.0
2015,"Hamilton County, IN","05000US18057",13889.0,294779.0,13889.0,1538.0,294779.0,293.0
2014,"Wayne County","05000US18177",13862.0,65750.0,13862.0,1066.0,65750.0,278.0
2013,"Cattaraugus County","05000US36009",13841.0,77130.0,13841.0,1112.0,77130.0,327.0
2013,"Naguabo Municipio","05000US72103",13837.0,26739.0,13837.0,1156.0,26739.0,72.0
2013,"Forsyth County, GA","05000US13117",13836.0,182087.0,13836.0,1537.0,182087.0,210.0
2015,"Barceloneta Municipio","05000US72017",13828.0,24744.0,13828.0,1181.0,24744.0,27.0
2014,"Lafourche Parish","05000US22057",13825.0,94698.0,13825.0,1118.0,94698.0,441.0
2014,"Ross County","05000US39141",13820.0,71266.0,13820.0,1224.0,71266.0,513.0
2014,"Rutherford County","05000US37161",13818.0,65957.0,13818.0,1551.0,65957.0,289.0
2015,"Moore County","05000US37125",13808.0,90761.0,13808.0,1504.0,90761.0,255.0
2013,"Lenoir County","05000US37107",13799.0,58180.0,13799.0,1052.0,58180.0,272.0
2013,"Edgecombe County","05000US37065",13790.0,54636.0,13790.0,1177.0,54636.0,165.0
2014,"Dorado Municipio","05000US72051",13785.0,38176.0,13785.0,1213.0,38176.0,103.0
2013,"Yamhill County, OR","05000US41071",13784.0,94183.0,13784.0,1428.0,94183.0,562.0
2013,"Moore County","05000US37125",13775.0,88547.0,13775.0,1376.0,88547.0,215.0
2013,"Wood County","05000US54107",13773.0,85232.0,13773.0,1014.0,85232.0,326.0
2015,"Kent County, RI","05000US44003",13763.0,163323.0,13763.0,1191.0,163323.0,309.0
2014,"Otero County","05000US35035",13761.0,62663.0,13761.0,1465.0,62663.0,301.0
2013,"Columbus County","05000US37047",13758.0,55073.0,13758.0,1106.0,55073.0,454.0
2014,"Lenoir County","05000US37107",13758.0,58101.0,13758.0,983.0,58101.0,209.0
2013,"Kaufman County, TX","05000US48257",13757.0,103653.0,13757.0,1284.0,103653.0,370.0
2015,"Ross County","05000US39141",13746.0,71239.0,13746.0,1208.0,71239.0,388.0
2014,"Edgecombe County","05000US37065",13739.0,54367.0,13739.0,1133.0,54367.0,260.0
2013,"Wayne County, OH","05000US39169",13737.0,110888.0,13737.0,1202.0,110888.0,345.0
2014,"Washington County, MN","05000US27163",13734.0,240868.0,13734.0,1148.0,240868.0,521.0
2015,"Wayne County","05000US18177",13732.0,65183.0,13732.0,1069.0,65183.0,295.0
2013,"Walker County","05000US01127",13688.0,65476.0,13688.0,1237.0,65476.0,261.0
2015,"Lowndes County","05000US28087",13675.0,58294.0,13675.0,1444.0,58294.0,289.0
2014,"Laurel County","05000US21125",13674.0,58651.0,13674.0,1361.0,58651.0,246.0
2013,"Washington County, MN","05000US27163",13667.0,238467.0,13667.0,1524.0,238467.0,294.0
2013,"Dorado Municipio","05000US72051",13665.0,38170.0,13665.0,1220.0,38170.0,99.0
2013,"Berkeley County, WV","05000US54003",13660.0,104268.0,13660.0,1615.0,104268.0,439.0
2015,"Halifax County","05000US37083",13660.0,51903.0,13660.0,1067.0,51903.0,223.0
2015,"Greene County","05000US47059",13647.0,66593.0,13647.0,1155.0,66593.0,280.0
2013,"Villalba Municipio","05000US72149",13629.0,25438.0,13629.0,971.0,25438.0,85.0
2014,"Lenawee County, MI","05000US26091",13628.0,94088.0,13628.0,1050.0,94088.0,463.0
2015,"Cape Girardeau County","05000US29031",13626.0,74320.0,13626.0,1144.0,74320.0,360.0
2015,"Peñuelas Municipio","05000US72111",13620.0,22634.0,13620.0,751.0,22634.0,104.0
2014,"Cattaraugus County","05000US36009",13598.0,76841.0,13598.0,938.0,76841.0,419.0
2013,"Howard County","05000US18067",13596.0,81292.0,13596.0,1222.0,81292.0,415.0
2014,"Hamblen County","05000US47063",13594.0,61850.0,13594.0,1092.0,61850.0,383.0
2013,"Sullivan County","05000US36105",13592.0,74495.0,13592.0,1023.0,74495.0,396.0
2013,"Chaves County","05000US35005",13588.0,63698.0,13588.0,1511.0,63698.0,602.0
2015,"Laurel County","05000US21125",13588.0,58727.0,13588.0,1296.0,58727.0,275.0
2014,"Rockdale County","05000US13247",13587.0,85211.0,13587.0,1498.0,85211.0,370.0
2013,"Otero County","05000US35035",13583.0,62293.0,13583.0,1413.0,62293.0,388.0
2015,"Christian County","05000US21047",13576.0,68099.0,13576.0,1229.0,68099.0,515.0
2014,"Walworth County, WI","05000US55127",13570.0,99933.0,13570.0,1041.0,99933.0,406.0
2013,"Napa County, CA","05000US06055",13563.0,134215.0,13563.0,1197.0,134215.0,489.0
2013,"Cataño Municipio","05000US72033",13563.0,27653.0,13563.0,865.0,27653.0,17.0
2014,"Lincoln Parish","05000US22061",13549.0,43766.0,13549.0,1139.0,43766.0,545.0
2015,"Forsyth County, GA","05000US13117",13547.0,195371.0,13547.0,1283.0,195371.0,206.0
2014,"Baldwin County","05000US13009",13545.0,42239.0,13545.0,894.0,42239.0,436.0
2015,"Loíza Municipio","05000US72087",13543.0,28394.0,13543.0,688.0,28394.0,48.0
2015,"Dorado Municipio","05000US72051",13540.0,38023.0,13540.0,1234.0,38023.0,109.0
2013,"Loíza Municipio","05000US72087",13529.0,29451.0,13529.0,1028.0,29451.0,62.0
2013,"Mercer County","05000US54055",13521.0,60836.0,13521.0,1131.0,60836.0,342.0
2013,"Anderson County","05000US47001",13500.0,74133.0,13500.0,1333.0,74133.0,215.0
2015,"Walworth County, WI","05000US55127",13499.0,100078.0,13499.0,1344.0,100078.0,560.0
2014,"Orocovis Municipio","05000US72107",13494.0,22787.0,13494.0,902.0,22787.0,74.0
2014,"Cataño Municipio","05000US72033",13492.0,27184.0,13492.0,833.0,27184.0,27.0
2013,"Spalding County","05000US13255",13491.0,62854.0,13491.0,1485.0,62854.0,305.0
2014,"Halifax County","05000US37083",13490.0,52238.0,13490.0,1036.0,52238.0,409.0
2014,"White County","05000US05145",13489.0,74385.0,13489.0,1284.0,74385.0,497.0
2014,"Barceloneta Municipio","05000US72017",13479.0,24878.0,13479.0,1016.0,24878.0,21.0
2013,"Barceloneta Municipio","05000US72017",13464.0,24862.0,13464.0,1064.0,24862.0,21.0
2014,"Villalba Municipio","05000US72149",13455.0,24999.0,13455.0,1043.0,24999.0,108.0
2015,"Ascension Parish, LA","05000US22005",13447.0,113698.0,13447.0,1501.0,113698.0,292.0
2014,"Laurens County","05000US45059",13442.0,64118.0,13442.0,1139.0,64118.0,344.0
2013,"Pennington County, SD","05000US46103",13440.0,99815.0,13440.0,1057.0,99815.0,422.0
2014,"Forsyth County, GA","05000US13117",13440.0,188464.0,13440.0,1536.0,188464.0,271.0
2015,"Lenawee County, MI","05000US26091",13427.0,93589.0,13427.0,1130.0,93589.0,416.0
2013,"LaSalle County, IL","05000US17099",13423.0,110425.0,13423.0,1027.0,110425.0,426.0
2015,"St. Clair County","05000US01115",13417.0,83848.0,13417.0,1331.0,83848.0,321.0
2015,"Lenoir County","05000US37107",13401.0,57746.0,13401.0,1115.0,57746.0,340.0
2013,"Howard County, MD","05000US24027",13400.0,291769.0,13400.0,1511.0,291769.0,348.0
2015,"Laurens County","05000US45059",13395.0,64118.0,13395.0,1201.0,64118.0,242.0
2014,"Merrimack County, NH","05000US33013",13391.0,140433.0,13391.0,1280.0,140433.0,629.0
2013,"Clark County, IN","05000US18019",13384.0,109626.0,13384.0,1279.0,109626.0,277.0
2013,"Crawford County","05000US42039",13376.0,84343.0,13376.0,900.0,84343.0,431.0
2014,"Guadalupe County, TX","05000US48187",13366.0,137687.0,13366.0,1396.0,137687.0,296.0
2014,"St. Clair County","05000US01115",13363.0,83101.0,13363.0,1413.0,83101.0,401.0
2014,"Bonneville County, ID","05000US16019",13361.0,105564.0,13361.0,1227.0,105564.0,278.0
2013,"Ascension Parish, LA","05000US22005",13359.0,108741.0,13359.0,1445.0,108741.0,403.0
2015,"Orocovis Municipio","05000US72107",13353.0,22451.0,13353.0,761.0,22451.0,85.0
2013,"Lenawee County, MI","05000US26091",13348.0,94445.0,13348.0,1101.0,94445.0,393.0
2014,"Sullivan County","05000US36105",13346.0,74155.0,13346.0,1078.0,74155.0,555.0
2015,"Raleigh County","05000US54081",13322.0,74926.0,13322.0,1048.0,74926.0,425.0
2015,"Anderson County","05000US47001",13309.0,74196.0,13309.0,1354.0,74196.0,220.0
2013,"Walworth County, WI","05000US55127",13306.0,99634.0,13306.0,1142.0,99634.0,421.0
2013,"Tuscarawas County","05000US39157",13303.0,91296.0,13303.0,1094.0,91296.0,222.0
2013,"Lafourche Parish","05000US22057",13296.0,94441.0,13296.0,1269.0,94441.0,350.0
2014,"Chemung County","05000US36015",13295.0,83053.0,13295.0,926.0,83053.0,869.0
2014,"Columbus County","05000US37047",13291.0,54694.0,13291.0,1167.0,54694.0,745.0
2015,"Madison County","05000US28089",13287.0,98562.0,13287.0,1403.0,98562.0,249.0
2013,"Laurens County","05000US45059",13249.0,64187.0,13249.0,1171.0,64187.0,374.0
2014,"Mercer County","05000US54055",13244.0,60831.0,13244.0,1123.0,60831.0,335.0
2015,"Midland County, TX","05000US48329",13238.0,149667.0,13238.0,1425.0,149667.0,321.0
2015,"Olmsted County, MN","05000US27109",13237.0,146331.0,13237.0,1126.0,146331.0,426.0
2015,"Mercer County","05000US54055",13236.0,60562.0,13236.0,1193.0,60562.0,277.0
2015,"Madison County","05000US16065",13232.0,37112.0,13232.0,977.0,37112.0,233.0
2015,"Villalba Municipio","05000US72149",13223.0,24492.0,13223.0,739.0,24492.0,104.0
2015,"Baldwin County","05000US13009",13201.0,42074.0,13201.0,1081.0,42074.0,538.0
2015,"Hamblen County","05000US47063",13193.0,61978.0,13193.0,1081.0,61978.0,230.0
2015,"Lawrence County","05000US42073",13192.0,86768.0,13192.0,772.0,86768.0,324.0
2013,"Warren County, OH","05000US39165",13188.0,209352.0,13188.0,1412.0,209352.0,890.0
2013,"Miami County, OH","05000US39109",13185.0,101657.0,13185.0,1168.0,101657.0,267.0
2013,"Lincoln Parish","05000US22061",13150.0,43272.0,13150.0,938.0,43272.0,377.0
2014,"Randall County, TX","05000US48381",13139.0,122437.0,13139.0,1250.0,122437.0,501.0
2014,"Madison County","05000US16065",13139.0,36822.0,13139.0,965.0,36822.0,218.0
2014,"Crawford County","05000US42039",13134.0,83986.0,13134.0,820.0,83986.0,454.0
2015,"DeKalb County","05000US01049",13133.0,70271.0,13133.0,1230.0,70271.0,204.0
2013,"Crittenden County","05000US05035",13122.0,49832.0,13122.0,1062.0,49832.0,164.0
2015,"Washington County, MN","05000US27163",13109.0,243064.0,13109.0,1194.0,243064.0,588.0
2014,"Maury County","05000US47119",13103.0,81437.0,13103.0,1256.0,81437.0,323.0
2015,"Cherokee County","05000US45021",13093.0,55054.0,13093.0,1128.0,55054.0,186.0
2015,"Pennington County, SD","05000US46103",13079.0,103080.0,13079.0,1087.0,103080.0,433.0
2015,"Rutherford County","05000US37161",13077.0,65790.0,13077.0,1565.0,65790.0,258.0
2014,"Miami County, OH","05000US39109",13076.0,101967.0,13076.0,1364.0,101967.0,281.0
2015,"Randall County, TX","05000US48381",13076.0,124322.0,13076.0,1197.0,124322.0,394.0
2015,"Miami County, OH","05000US39109",13076.0,102296.0,13076.0,1459.0,102296.0,282.0
2014,"Carter County","05000US47019",13060.0,55546.0,13060.0,1003.0,55546.0,293.0
2013,"Grays Harbor County","05000US53027",13058.0,68869.0,13058.0,1101.0,68869.0,417.0
2013,"Madison County","05000US16065",13057.0,36460.0,13057.0,1040.0,36460.0,216.0
2013,"Sevier County","05000US47155",13051.0,90236.0,13051.0,1396.0,90236.0,219.0
2015,"Cataño Municipio","05000US72033",13049.0,26658.0,13049.0,767.0,26658.0,25.0
2015,"Chemung County","05000US36015",13044.0,82553.0,13044.0,999.0,82553.0,1008.0
2013,"Guadalupe County, TX","05000US48187",13035.0,133817.0,13035.0,1138.0,133817.0,382.0
2014,"Tuscarawas County","05000US39157",13033.0,91361.0,13033.0,1151.0,91361.0,305.0
2013,"Chemung County","05000US36015",13027.0,83170.0,13027.0,1085.0,83170.0,930.0
2015,"Carter County","05000US47019",13021.0,55143.0,13021.0,1069.0,55143.0,245.0
2014,"Bannock County","05000US16005",13018.0,81074.0,13018.0,1097.0,81074.0,403.0
2014,"Medina County, OH","05000US39103",13015.0,172547.0,13015.0,1278.0,172547.0,267.0
2015,"Strafford County, NH","05000US33017",12997.0,116666.0,12997.0,1094.0,116666.0,676.0
2014,"Strafford County, NH","05000US33017",12982.0,116099.0,12982.0,1132.0,116099.0,727.0
2014,"Pennington County, SD","05000US46103",12960.0,101617.0,12960.0,993.0,101617.0,566.0
2014,"Whitman County","05000US53075",12948.0,39557.0,12948.0,877.0,39557.0,661.0
2014,"Windham County, CT","05000US09015",12946.0,113082.0,12946.0,1198.0,113082.0,561.0
2013,"Windham County, CT","05000US09015",12945.0,113459.0,12945.0,1110.0,113459.0,505.0
2014,"Loudoun County, VA","05000US51107",12942.0,337189.0,12942.0,1672.0,337189.0,307.0
2014,"Liberty County","05000US48291",12934.0,70612.0,12934.0,1518.0,70612.0,595.0
2013,"White County","05000US05145",12914.0,73788.0,12914.0,1228.0,73788.0,459.0
2015,"Litchfield County, CT","05000US09005",12893.0,184074.0,12893.0,976.0,184074.0,310.0
2013,"Liberty County","05000US48291",12887.0,69954.0,12887.0,1544.0,69954.0,491.0
2014,"Cherokee County","05000US45021",12887.0,54803.0,12887.0,1105.0,54803.0,202.0
2015,"Campbell County","05000US21037",12883.0,88310.0,12883.0,1156.0,88310.0,561.0
2014,"Parker County, TX","05000US48367",12874.0,116452.0,12874.0,1531.0,116452.0,434.0
2015,"Sullivan County","05000US36105",12868.0,73441.0,12868.0,957.0,73441.0,308.0
2014,"Grays Harbor County","05000US53027",12862.0,68534.0,12862.0,1019.0,68534.0,497.0
2015,"Medina County, OH","05000US39103",12859.0,173336.0,12859.0,1351.0,173336.0,357.0
2013,"Raleigh County","05000US54081",12851.0,75277.0,12851.0,1085.0,75277.0,520.0
2015,"Merrimack County, NH","05000US33013",12840.0,141025.0,12840.0,974.0,141025.0,632.0
2014,"Raleigh County","05000US54081",12839.0,75045.0,12839.0,1435.0,75045.0,519.0
2014,"Clark County, IN","05000US18019",12834.0,110632.0,12834.0,1208.0,110632.0,262.0
2014,"Crittenden County","05000US05035",12834.0,49458.0,12834.0,930.0,49458.0,179.0
2015,"Laurens County","05000US13175",12823.0,46665.0,12823.0,1221.0,46665.0,320.0
2013,"Flathead County","05000US30029",12815.0,90486.0,12815.0,1296.0,90486.0,221.0
2013,"Whitman County","05000US53075",12772.0,39170.0,12772.0,739.0,39170.0,483.0
2015,"Columbus County","05000US37047",12768.0,54446.0,12768.0,1062.0,54446.0,258.0
2015,"Tuscarawas County","05000US39157",12763.0,91350.0,12763.0,1029.0,91350.0,322.0
2013,"Northumberland County","05000US42097",12761.0,89877.0,12761.0,1048.0,89877.0,417.0
2014,"Cape Girardeau County","05000US29031",12750.0,73569.0,12750.0,1208.0,73569.0,453.0
2013,"Carter County","05000US47019",12736.0,55719.0,12736.0,1075.0,55719.0,262.0
2014,"Madison County","05000US28089",12734.0,97046.0,12734.0,1295.0,97046.0,458.0
2015,"Umatilla County","05000US41059",12733.0,72397.0,12733.0,1350.0,72397.0,364.0
2013,"Laurel County","05000US21125",12732.0,58385.0,12732.0,1272.0,58385.0,233.0
2014,"Polk County","05000US41053",12727.0,74708.0,12727.0,1571.0,74708.0,264.0
2015,"Orange County","05000US48361",12691.0,82125.0,12691.0,1318.0,82125.0,195.0
2014,"Northumberland County","05000US42097",12673.0,89517.0,12673.0,965.0,89517.0,479.0
2015,"Maury County","05000US47119",12667.0,82777.0,12667.0,1258.0,82777.0,226.0
2013,"Lawrence County","05000US42073",12667.0,87914.0,12667.0,871.0,87914.0,271.0
