year,geo_name,geo,total_reimbursements_b
2012,"Northumberland County","05000US51133",7803.0
2014,"Sullivan County","05000US33019",7803.0
2011,"Grant County","05000US20067",7803.0
2014,"Grant County","05000US46051",7803.0
2010,"Fremont County","05000US16043",7802.0
2014,"Washington County, MN","05000US27163",7802.0
2013,"Hubbard County","05000US27057",7801.0
2010,"Garden County","05000US31069",7801.0
2013,"Buena Vista County","05000US19021",7800.0
2010,"Union County","05000US13291",7800.0
2013,"Glenn County","05000US06021",7800.0
2014,"Fairfax County, VA","05000US51059",7799.0
2013,"Polk County, IA","05000US19153",7799.0
2012,"Steuben County, NY","05000US36101",7799.0
2012,"Riley County","05000US20161",7798.0
2014,"Santa Clara County, CA","05000US06085",7796.0
2014,"Monroe County, IN","05000US18105",7795.0
2012,"Calaveras County","05000US06009",7795.0
2013,"Yavapai County, AZ","05000US04025",7795.0
2011,"Franklin city","05000US51620",7795.0
2011,"Rio Grande County","05000US08105",7792.0
2010,"Murray County","05000US27101",7792.0
2010,"Power County","05000US16077",7792.0
2010,"Livingston County","05000US36051",7791.0
2013,"Wallowa County","05000US41063",7791.0
2011,"Del Norte County","05000US06015",7790.0
2013,"Marathon County, WI","05000US55073",7790.0
2012,"Yavapai County, AZ","05000US04025",7789.0
2011,"Fremont County","05000US16043",7789.0
2014,"Macon County","05000US37113",7789.0
2013,"Hamilton County","05000US36041",7789.0
2011,"Hennepin County, MN","05000US27053",7789.0
2010,"Frontier County","05000US31063",7788.0
2012,"Upshur County","05000US54097",7788.0
2012,"Buena Vista County","05000US19021",7787.0
2010,"Gillespie County","05000US48171",7786.0
2012,"Menominee County","05000US55078",7786.0
2012,"Franklin County","05000US23007",7786.0
2014,"McCormick County","05000US45065",7786.0
2013,"Otter Tail County","05000US27111",7785.0
2011,"Belknap County","05000US33001",7785.0
2014,"Marathon County, WI","05000US55073",7784.0
2012,"Madison County","05000US51113",7783.0
2012,"Waushara County","05000US55137",7783.0
2010,"Santa Clara County, CA","05000US06085",7783.0
2013,"Yamhill County, OR","05000US41071",7783.0
2013,"Chelan County","05000US53007",7783.0
2011,"Sierra County","05000US06091",7782.0
2012,"Chase County","05000US20017",7782.0
2012,"Malheur County","05000US41045",7782.0
2014,"Lewis County","05000US53041",7782.0
2014,"Rappahannock County","05000US51157",7781.0
2013,"Placer County, CA","05000US06061",7781.0
2013,"Gunnison County","05000US08051",7780.0
2014,"Cibola County","05000US35006",7780.0
2013,"Webster County","05000US19187",7780.0
2012,"Tripp County","05000US46123",7780.0
2014,"Niobrara County","05000US56027",7780.0
2013,"Power County","05000US16077",7778.0
2011,"Waseca County","05000US27161",7778.0
2012,"Clay County","05000US31035",7777.0
2013,"Hennepin County, MN","05000US27053",7777.0
2011,"Lyon County","05000US27083",7776.0
2011,"Le Sueur County","05000US27079",7776.0
2013,"Valencia County","05000US35061",7776.0
2012,"Scotts Bluff County","05000US31157",7775.0
2011,"Archuleta County","05000US08007",7774.0
2011,"Iowa County","05000US19095",7774.0
2011,"Comanche County","05000US20033",7774.0
2013,"Jo Daviess County","05000US17085",7774.0
2011,"Eagle County","05000US08037",7774.0
2011,"Emmet County","05000US26047",7774.0
2010,"Bedford city","05000US51515",7773.0
2013,"Fond du Lac County, WI","05000US55039",7773.0
2013,"Davis County","05000US19051",7773.0
2012,"Yamhill County, OR","05000US41071",7772.0
2013,"Nicollet County","05000US27103",7772.0
2013,"King County, WA","05000US53033",7771.0
2012,"Waupaca County","05000US55135",7771.0
2014,"Cavalier County","05000US38019",7771.0
2010,"Navajo County, AZ","05000US04017",7771.0
2010,"Judith Basin County","05000US30045",7770.0
2014,"Yavapai County, AZ","05000US04025",7770.0
2014,"Gogebic County","05000US26053",7770.0
2012,"Dunn County","05000US38025",7769.0
2012,"Teller County","05000US08119",7769.0
2011,"Musselshell County","05000US30065",7769.0
2010,"Franklin city","05000US51620",7768.0
2014,"Florence County","05000US55037",7768.0
2010,"Knox County","05000US23013",7767.0
2010,"Dallas County","05000US29059",7767.0
2011,"Winchester city","05000US51840",7767.0
2013,"Montgomery County","05000US05097",7765.0
2014,"La Crosse County, WI","05000US55063",7765.0
2010,"Crow Wing County","05000US27035",7765.0
2010,"Pine County","05000US27115",7764.0
2010,"Nez Perce County","05000US16069",7764.0
2013,"Blanco County","05000US48031",7763.0
2012,"Madison County","05000US05087",7763.0
2010,"Charles City County","05000US51036",7763.0
2011,"Lewis County","05000US53041",7763.0
2013,"Wasatch County","05000US49051",7763.0
2010,"Chaffee County","05000US08015",7761.0
2012,"Polk County, IA","05000US19153",7761.0
2012,"Wasco County","05000US41065",7761.0
2013,"Cottonwood County","05000US27033",7761.0
2013,"Delaware County","05000US19055",7761.0
2013,"Kinney County","05000US48271",7760.0
2014,"Knox County","05000US23013",7760.0
2014,"Sheboygan County, WI","05000US55117",7760.0
2010,"Corson County","05000US46031",7760.0
2014,"Martin County","05000US27091",7760.0
2011,"Garfield County","05000US53023",7759.0
2010,"Dixon County","05000US31051",7759.0
2014,"St. Louis County, MN","05000US27137",7759.0
2012,"Blue Earth County","05000US27013",7758.0
2012,"Gillespie County","05000US48171",7758.0
2011,"Renville County","05000US38075",7758.0
2010,"Aitkin County","05000US27001",7757.0
2010,"Sierra County","05000US06091",7757.0
2013,"El Dorado County, CA","05000US06017",7757.0
2011,"Chaffee County","05000US08015",7756.0
2011,"Benton County","05000US27009",7755.0
2014,"Skagit County, WA","05000US53057",7755.0
2011,"Wood County","05000US55141",7755.0
2010,"Hand County","05000US46059",7755.0
2012,"Benzie County","05000US26019",7755.0
2011,"Waushara County","05000US55137",7754.0
2010,"Goshen County","05000US56015",7753.0
2014,"Sweetwater County","05000US56037",7753.0
2010,"Arlington County, VA","05000US51013",7753.0
2012,"Sibley County","05000US27143",7752.0
2014,"Cheyenne County","05000US08017",7751.0
2010,"Deuel County","05000US31049",7750.0
2010,"Houghton County","05000US26061",7749.0
2011,"Iron County","05000US55051",7749.0
2010,"Jackson County","05000US27063",7748.0
2012,"Manassas Park city","05000US51685",7748.0
2010,"Saline County","05000US20169",7748.0
2013,"Stutsman County","05000US38093",7747.0
2013,"Grant County","05000US53025",7747.0
2013,"Columbia County","05000US53013",7746.0
2010,"Falls Church city","05000US51610",7745.0
2013,"Carlton County","05000US27017",7744.0
2013,"Rockbridge County","05000US51163",7744.0
2011,"O'Brien County","05000US19141",7742.0
2011,"Dunn County","05000US55033",7742.0
2013,"Dickinson County","05000US26043",7741.0
2014,"Hamilton County","05000US31081",7741.0
2014,"Schenectady County, NY","05000US36093",7739.0
2012,"Cibola County","05000US35006",7739.0
2012,"Coconino County, AZ","05000US04005",7739.0
2012,"Pennington County, SD","05000US46103",7739.0
2011,"Tillamook County","05000US41057",7738.0
2014,"Power County","05000US16077",7738.0
2013,"Calumet County","05000US55015",7738.0
2011,"Lemhi County","05000US16059",7738.0
2012,"Lyman County","05000US46085",7737.0
2014,"Snohomish County, WA","05000US53061",7737.0
2013,"Coos County","05000US41011",7736.0
2014,"Carlton County","05000US27017",7736.0
2010,"Orange County","05000US51137",7736.0
2011,"Outagamie County, WI","05000US55087",7736.0
2012,"Sonoma County, CA","05000US06097",7735.0
2010,"Fairfax County, VA","05000US51059",7735.0
2013,"Kitsap County, WA","05000US53035",7735.0
2011,"Davis County","05000US19051",7735.0
2013,"Clay County","05000US31035",7734.0
2010,"Idaho County","05000US16049",7734.0
2013,"Malheur County","05000US41045",7734.0
2011,"Warren County","05000US37185",7733.0
2014,"Cedar County","05000US31027",7733.0
2011,"Beaver County","05000US40007",7733.0
2014,"Cerro Gordo County","05000US19033",7732.0
2010,"Green County","05000US55045",7732.0
2012,"Chaffee County","05000US08015",7732.0
2012,"Floyd County","05000US51063",7732.0
2014,"Blaine County","05000US31009",7731.0
2011,"Kane County","05000US49025",7730.0
2010,"Vance County","05000US37181",7730.0
2012,"Warren County","05000US13301",7730.0
2013,"Mineral County","05000US08079",7730.0
2011,"Wayne County","05000US31179",7728.0
2014,"Kitsap County, WA","05000US53035",7728.0
2010,"Cheshire County","05000US33005",7728.0
2011,"Valley County","05000US16085",7727.0
2012,"Chenango County","05000US36017",7727.0
2014,"Garfield County","05000US08045",7727.0
2012,"Davison County","05000US46035",7727.0
2014,"Lyon County","05000US32019",7726.0
2012,"Lincoln County","05000US56023",7725.0
2010,"Geary County","05000US20061",7725.0
2010,"Trinity County","05000US06105",7725.0
2012,"Columbia County","05000US41009",7724.0
2014,"Vilas County","05000US55125",7723.0
2010,"McPherson County","05000US20113",7722.0
2012,"Delta County","05000US26041",7722.0
2012,"Franklin County","05000US16041",7722.0
2010,"Cass County","05000US19029",7722.0
2012,"Glenn County","05000US06021",7722.0
2010,"Marin County, CA","05000US06041",7722.0
2013,"Tucker County","05000US54093",7721.0
2013,"Treasure County","05000US30103",7721.0
2014,"Warren County","05000US19181",7721.0
2014,"Beaver County","05000US49001",7720.0
2012,"Cass County","05000US27021",7720.0
2011,"King County, WA","05000US53033",7720.0
2012,"Fremont County","05000US08043",7720.0
2010,"Sherburne County","05000US27141",7719.0
2013,"Franklin County","05000US50011",7719.0
2011,"Macon County","05000US01087",7719.0
2012,"Mercer County","05000US38057",7719.0
2010,"Otsego County","05000US36077",7719.0
2011,"Pipestone County","05000US27117",7718.0
2014,"Franklin County","05000US51067",7718.0
2010,"Uinta County","05000US56041",7717.0
2014,"Payette County","05000US16075",7717.0
2011,"Sweetwater County","05000US56037",7715.0
2013,"Bent County","05000US08011",7715.0
2011,"Monterey County, CA","05000US06053",7715.0
2010,"Mineral County","05000US32021",7715.0
2011,"Cuming County","05000US31039",7715.0
2011,"Bedford County","05000US51019",7714.0
2013,"Santa Clara County, CA","05000US06085",7714.0
2013,"Logan County","05000US38047",7714.0
2013,"Huerfano County","05000US08055",7714.0
2013,"Weston County","05000US56045",7713.0
2013,"Harrisonburg city","05000US51660",7712.0
2011,"Piute County","05000US49031",7712.0
2014,"Polk County, IA","05000US19153",7712.0
2011,"Richland County","05000US30083",7711.0
2012,"Adams County","05000US55001",7711.0
2012,"Humboldt County","05000US32013",7710.0
2011,"Pennington County, SD","05000US46103",7710.0
2012,"De Baca County","05000US35011",7710.0
2010,"Roberts County","05000US46109",7708.0
2012,"Nicollet County","05000US27103",7708.0
2010,"De Baca County","05000US35011",7708.0
2010,"Washington County, MN","05000US27163",7707.0
2012,"Emmons County","05000US38029",7707.0
2013,"Dare County","05000US37055",7707.0
2011,"Traill County","05000US38097",7706.0
2012,"Wasatch County","05000US49051",7706.0
2013,"Chase County","05000US20017",7706.0
2014,"McKinley County","05000US35031",7706.0
2011,"Buffalo County","05000US55011",7705.0
2013,"Platte County","05000US31141",7705.0
2014,"Garfield County","05000US53023",7705.0
2010,"Washington County","05000US48477",7704.0
2012,"Warren County","05000US19181",7703.0
2013,"LaGrange County","05000US18087",7703.0
2014,"Adams County","05000US55001",7702.0
2010,"Emmet County","05000US19063",7702.0
2013,"Miner County","05000US46097",7701.0
2014,"Clay County","05000US19041",7701.0
2012,"Marquette County","05000US26103",7701.0
2011,"Sonoma County, CA","05000US06097",7701.0
2011,"Kittson County","05000US27069",7700.0
2012,"Lee County","05000US19111",7700.0
2011,"Holt County","05000US29087",7699.0
2010,"Morgan County","05000US49029",7699.0
2010,"Lee County","05000US19111",7698.0
2011,"Richland County","05000US38077",7697.0
2011,"Washington County, MN","05000US27163",7697.0
2012,"Inyo County","05000US06027",7696.0
2011,"Hughes County","05000US46065",7696.0
2010,"Cassia County","05000US16031",7696.0
2014,"Grafton County","05000US33009",7695.0
2011,"Mercer County","05000US38057",7695.0
2011,"Camas County","05000US16025",7694.0
2013,"Goshen County","05000US56015",7694.0
2012,"Kane County","05000US49025",7694.0
2014,"Story County","05000US19169",7694.0
2011,"Box Elder County","05000US49003",7693.0
2010,"Marshall County","05000US46091",7693.0
2012,"Glascock County","05000US13125",7693.0
2011,"Lyman County","05000US46085",7692.0
2013,"Lewis and Clark County","05000US30049",7692.0
2010,"Warren County","05000US19181",7692.0
2013,"Del Norte County","05000US06015",7692.0
2012,"Orleans County","05000US36073",7691.0
2011,"Tuolumne County","05000US06109",7690.0
2014,"Marion County","05000US13197",7689.0
2011,"Esmeralda County","05000US32009",7689.0
2012,"Costilla County","05000US08023",7688.0
2013,"Haakon County","05000US46055",7688.0
2014,"Sagadahoc County","05000US23023",7686.0
2011,"Summit County","05000US08117",7686.0
2014,"Yakutat City and Borough","05000US02282",7686.0
2014,"Stevens County","05000US53065",7686.0
2012,"Vernon County","05000US29217",7685.0
2014,"Albemarle County, VA","05000US51003",7685.0
2010,"Smith County","05000US20183",7685.0
2010,"McCook County","05000US46087",7684.0
2010,"Sonoma County, CA","05000US06097",7684.0
2013,"Cedar County","05000US31027",7684.0
2013,"Randolph County","05000US13243",7683.0
2013,"Highland County","05000US51091",7683.0
2010,"Sacramento County, CA","05000US06067",7683.0
2014,"Pennington County","05000US27113",7683.0
2010,"King County, WA","05000US53033",7682.0
2011,"Emmet County","05000US19063",7682.0
2013,"Otero County","05000US08089",7682.0
2012,"Powell County","05000US30077",7681.0
2012,"Kanabec County","05000US27065",7681.0
2012,"Worth County","05000US19195",7681.0
2014,"Brown County","05000US18013",7681.0
2012,"Beltrami County","05000US27007",7680.0
2013,"Park County","05000US30067",7680.0
2012,"Perkins County","05000US31135",7680.0
2014,"Finney County","05000US20055",7679.0
2010,"Northampton County","05000US51131",7679.0
2012,"Tuolumne County","05000US06109",7679.0
2011,"Union County","05000US46127",7679.0
2014,"King County, WA","05000US53033",7678.0
2011,"Madison County","05000US36053",7678.0
2013,"Towner County","05000US38095",7678.0
2011,"Morgan County","05000US49029",7678.0
2010,"Audubon County","05000US19009",7676.0
2011,"San Francisco County, CA","05000US06075",7676.0
2010,"Taylor County","05000US19173",7675.0
2010,"Pennington County, SD","05000US46103",7675.0
2012,"Crowley County","05000US08025",7675.0
2014,"Chenango County","05000US36017",7674.0
2012,"Vilas County","05000US55125",7674.0
2014,"Owyhee County","05000US16073",7673.0
2014,"Cedar County","05000US19031",7673.0
2013,"Douglas County","05000US27041",7673.0
2012,"Door County","05000US55029",7672.0
2012,"Dickinson County","05000US20041",7671.0
2012,"Clark County","05000US46025",7671.0
2011,"Madison County","05000US51113",7671.0
2012,"Mahaska County","05000US19123",7671.0
2011,"Park County","05000US30067",7670.0
2011,"Sibley County","05000US27143",7670.0
2013,"Adams County","05000US38001",7669.0
2013,"Faribault County","05000US27043",7669.0
2013,"Modoc County","05000US06049",7669.0
2011,"Silver Bow County","05000US30093",7668.0
2012,"Howard County","05000US19089",7668.0
2014,"Addison County","05000US50001",7668.0
2014,"Vernon County","05000US55123",7668.0
2013,"Roberts County","05000US48393",7668.0
2012,"Livingston County","05000US36051",7668.0
2010,"Goochland County","05000US51075",7667.0
2010,"Payette County","05000US16075",7667.0
2011,"Butler County","05000US31023",7667.0
2013,"St. Louis County, MN","05000US27137",7667.0
2014,"Upshur County","05000US54097",7667.0
2010,"Salem city","05000US51775",7665.0
2014,"Iowa County","05000US55049",7664.0
2013,"Yankton County","05000US46135",7662.0
2013,"Cassia County","05000US16031",7662.0
2010,"Owyhee County","05000US16073",7662.0
2011,"Wadena County","05000US27159",7662.0
2013,"Mariposa County","05000US06043",7661.0
2010,"Story County","05000US19169",7661.0
2012,"Barnes County","05000US38003",7661.0
2014,"Sumner County","05000US20191",7661.0
2011,"Flathead County","05000US30029",7659.0
2012,"Richland County","05000US55103",7659.0
2013,"Nelson County","05000US51125",7659.0
2011,"Livingston County","05000US36051",7659.0
2013,"Phillips County","05000US30071",7658.0
